No.	T	dL
5503	402.524231	50.66225433
5504	402.6081543	50.68991852
5505	402.7703857	50.71759033
5506	402.9260864	50.73696136
5507	403.0035095	50.73419189
5508	403.0395508	50.77570343
5509	403.1169434	50.76186371
5510	403.3231812	50.77846527
5511	403.3603821	50.81720734
5512	403.5695496	50.81997681
5513	403.6008606	50.84487915
5514	403.6572876	50.84210968
5515	403.7429199	50.81167603
5516	403.8930054	50.84487915
5517	403.8643189	50.87808228
5518	404.0970764	50.87808228
5519	404.0226135	50.90575409
5520	404.0837708	50.93065643
5521	404.1972046	50.89745331
5522	404.2852173	50.96662903
5523	404.3558044	50.91958618
5524	404.3605042	50.97769928
5525	404.4358215	50.96385956
5526	404.6218567	50.98600006
5527	404.703949	51.00260162
5528	404.8164673	51.0109024
5529	404.7869263	51.03580475
5530	404.9165649	51.04133606
5531	404.9862366	51.04964447
5532	405.0674439	51.0828476
5533	405.2055969	51.06070709
5534	405.3372803	51.10221863
5535	405.3125	51.09944916
5536	405.4536133	51.14648438
5537	405.6224976	51.13542175
5538	405.6853638	51.15755463
5539	405.7264099	51.15755463
5540	405.9298096	51.17415619
5541	406.0440064	51.19075775
5542	406.1910095	51.19352722
5543	406.2453003	51.21289825
5544	406.2662659	51.24333191
5545	406.2966614	51.23503113
5546	406.308197	51.26547241
5547	406.5056152	51.24610138
5548	406.5359802	51.26547241
5549	406.704834	51.28207397
5550	406.6980286	51.30697632
5551	406.7897949	51.32634735
5552	406.7868652	51.32357788
5553	406.8937073	51.34571838
5554	406.9565125	51.35401917
5555	407.0138245	51.36785126
5556	407.1394959	51.35678864
5557	407.1822815	51.35955048
5558	407.363739	51.37615204
5559	407.3424683	51.42596436
5560	407.4398804	51.44532776
5561	407.5180359	51.4508667
5562	407.618927	51.44532776
5563	407.6437378	51.46193695
5564	407.8201294	51.49790955
5565	407.9260559	51.52557373
5566	408.0316467	51.49790955
5567	408.2870483	51.52557373
5568	408.2682495	51.52004242
5569	408.3233643	51.5504837
5570	408.4245606	51.53387451
5571	408.4118347	51.55601501
5572	408.5596314	51.56154633
5573	408.6309815	51.59474945
5574	408.6920471	51.60858917
5575	408.8436279	51.61965942
5576	408.864563	51.62796021
5577	408.9503479	51.62796021
5578	409.0264282	51.64733124
5579	409.1476746	51.68053436
5580	409.2207947	51.65839386
5581	409.3808899	51.7192688
5582	409.4475098	51.69436646
5583	409.479126	51.71650696
5584	409.4867859	51.74971008
5585	409.5645752	51.7773819
5586	409.7152405	51.76078033
5587	409.8104553	51.77184296
5588	409.9820557	51.78844452
5589	409.9931946	51.76908112
5590	410.10672	51.79675293
5591	410.1763001	51.81058502
5592	410.2668152	51.79951477
5593	410.3752747	51.83825684
5594	410.5438843	51.83548737
5595	410.5400391	51.87145996
5596	410.8277283	51.86592865
5597	410.7838135	51.91296387
5598	410.803833	51.90743256
5599	410.7466431	51.92680359
5600	410.8094482	51.94340515
5601	410.910553	51.95170593
5602	411.0266419	51.9683075
5603	411.164917	51.98767853
5604	411.2140198	51.98767853
5605	411.4312439	52.00428009
5606	411.4816284	51.99874878
5607	411.5131531	52.01811218
5608	411.6434021	52.02641296
5609	411.6369324	52.05408478
5610	411.8891296	52.0679245
5611	411.8643494	52.07345581
5612	411.8891296	52.06238556
5613	412.0632324	52.08452606
5614	412.0747376	52.10942841
5615	412.055603	52.15093231
5616	412.0726624	52.13433075
5617	412.2927246	52.145401
5618	412.1869507	52.14817047
5619	412.3696289	52.17860413
5620	412.5820007	52.17583466
5621	412.6408997	52.21457672
5622	412.7598877	52.2228775
5623	412.8132324	52.23394775
5624	412.7893677	52.25331879
5625	412.8588562	52.2588501
5626	413.0358887	52.29205322
5627	413.0529785	52.28098297
5628	413.2546997	52.29759216
5629	413.4154968	52.32249451
5630	413.4687805	52.33909607
5631	413.5306397	52.33909607
5632	413.6905518	52.37229919
5633	413.7911987	52.38059998
5634	413.9234009	52.38613129
5635	414.0006104	52.41657257
5636	413.963501	52.3944397
5637	414.0509338	52.41934204
5638	414.23172	52.4359436
5639	414.2526245	52.40827179
5640	414.3971558	52.46361542
5641	414.4448547	52.46361542
5642	414.471344	52.5134201
5643	414.6196899	52.51618958
5644	414.7245178	52.51895142
5645	414.7633667	52.53002167
5646	414.8204651	52.52449036
5647	414.857544	52.54386139
5648	414.9193726	52.57982635
5649	415.1218872	52.5853653
5650	415.2940369	52.61303711
5651	415.2817078	52.60473633
5652	415.3788452	52.64070129
5653	415.4014893	52.64347076
5654	415.5412598	52.62409973
5655	415.6069031	52.63793945
5656	415.6687012	52.68774414
5657	415.7854919	52.67391205
5658	415.9282227	52.73478699
5659	415.9832764	52.71264648
5660	416.1639404	52.74585724
5661	416.3513489	52.74861908
5662	416.3807678	52.7624588
5663	416.3539734	52.76522064
5664	416.4442749	52.79289246
5665	416.436615	52.80949402
5666	416.4613648	52.8177948
5667	416.6305237	52.80673218
5668	416.6343384	52.82886505
5669	416.7408447	52.82886505
5670	416.8017883	52.87036896
5671	416.7638245	52.86206818
5672	416.8435364	52.87313843
5673	417.0135498	52.88143921
5674	417.0079346	52.93678284
5675	417.177948	52.90911102
5676	417.3632813	52.90911102
5677	417.3462219	52.94785309
5678	417.6123962	52.95615387
5679	417.5932922	52.98381805
5680	417.7244263	52.98105621
5681	417.8344116	52.97828674
5682	417.9867554	53.01148987
5683	417.9591065	53.00042725
5684	418.0323792	53.03639221
5685	418.11203	53.04193115
5686	418.2184753	53.05023193
5687	418.251709	53.06960297
5688	418.3399048	53.10280609
5689	418.4969482	53.10557556
5690	418.525177	53.14154053
5691	418.6600952	53.13877869
5692	418.7380066	53.16368103
5693	418.8414917	53.17198181
5694	418.8294983	53.19135284
5695	418.9678955	53.2024231
5696	419.0258484	53.19965363
5697	419.1237183	53.20518494
5698	419.2633667	53.21072388
5699	419.3885803	53.23838806
5700	419.392395	53.25499725
5701	419.3906555	53.26329803
5702	419.412384	53.25775909
5703	419.5681458	53.27713013
5704	419.704834	53.28820038
5705	419.9070435	53.30203247
5706	419.9831543	53.30203247
5707	420.0316467	53.31587219
5708	420.1360169	53.34907532
5709	420.2755737	53.35460663
5710	420.2802734	53.38504791
5711	420.2811585	53.40164948
5712	420.3819275	53.41825104
5713	420.4700928	53.41548157
5714	420.5717773	53.43208313
5715	420.5488281	53.48189545
5716	420.6713867	53.44315338
5717	420.7947998	53.4929657
5718	420.9219971	53.47912598
5719	420.9172974	53.51509857
5720	420.9390259	53.49019623
5721	421.2190247	53.54000092
5722	421.2654114	53.54553986
5723	421.3756104	53.56214142
5724	421.5559692	53.55107117
5725	421.6367493	53.57874298
5726	421.7724609	53.57874298
5727	421.8673401	53.60364532
5728	421.8626404	53.61194611
5729	421.9051819	53.62854767
5730	422.151947	53.60364532
5731	422.2591248	53.65898895
5732	422.2923279	53.65068817
5733	422.3037415	53.67559052
5734	422.3616333	53.67559052
5735	422.4156494	53.69496155
5736	422.5134583	53.73646545
5737	422.4441223	53.73092651
5738	422.4840698	53.73092651
5739	422.6091614	53.76689911
5740	422.6690979	53.76966858
5741	422.8796082	53.78350067
5742	423.0977783	53.77243805
5743	423.1517944	53.83607483
5744	423.1347656	53.81394196
5745	423.1917114	53.83331299
5746	423.3393555	53.84161377
5747	423.3614197	53.84438324
5748	423.4439087	53.8609848
5749	423.6963806	53.87204742
5750	423.7096252	53.90525818
5751	423.6820068	53.93292236
5752	423.7750855	53.93569183
5753	423.8337708	53.94399261
5754	423.8519592	53.92462158
5755	424.0395508	53.95783234
5756	424.2027588	53.97166443
5757	424.2112732	53.99380493
5758	424.2937622	54.00210571
5759	424.2937622	54.0519104
5760	424.3858948	54.04084015
5761	424.5857544	54.03530884
5762	424.6872864	54.03807068
5763	424.7242432	54.07404327
5764	424.803772	54.06021118
5765	425.0153809	54.09065247
5766	425.1148377	54.11278534
5767	425.174408	54.10725403
5768	425.2988586	54.11555481
5769	425.4020996	54.15705872
5770	425.5423584	54.14322662
5771	425.6001282	54.18749237
5772	425.7224731	54.18196106
5773	425.7641602	54.19303131
5774	425.7280579	54.20133209
5775	425.8674316	54.19856262
5776	425.8843689	54.24560547
5777	425.9234619	54.23176575
5778	425.9128723	54.25667572
5779	426.0845032	54.24837494
5780	426.0994568	54.27880859
5781	426.3156128	54.28987885
5782	426.4558106	54.28710938
5783	426.5535278	54.32308197
5784	426.5904541	54.32585144
5785	426.6919251	54.32585144
5786	426.7573547	54.36458588
5787	426.7990112	54.36182404
5788	426.939209	54.38948822
5789	427.0966797	54.40055847
5790	427.074646	54.4559021
5791	427.2662048	54.43930054
5792	427.3494873	54.46973419
5793	427.4687805	54.44207001
5794	427.5248108	54.4559021
5795	427.5180359	54.46143341
5796	427.6004334	54.50294495
5797	427.6356201	54.51124573
5798	427.6705017	54.52507782
5799	427.8089294	54.5333786
5800	428.018219	54.53614807
5801	428.0323181	54.56381989
5802	428.1405029	54.59425354
5803	428.0645447	54.5693512
5804	428.0909119	54.61639404
5805	428.3184509	54.59979248
5806	428.5268555	54.61362457
5807	428.6567688	54.64129639
5808	428.6538086	54.66342926
5809	428.6784058	54.66066742
5810	428.8384705	54.64406586
5811	428.8563232	54.66066742
5812	428.9624634	54.7049408
5813	429.048584	54.70770264
5814	429.0872803	54.75197601
5815	429.2663879	54.71600342
5816	429.3223267	54.73814392
5817	429.4878845	54.72984314
5818	429.4615173	54.74921417
5819	429.5825195	54.74367523
5820	429.5133972	54.76027679
5821	429.664917	54.79624939
5822	429.6317444	54.79348755
5823	429.7208862	54.81008911
5824	429.8923035	54.82669067
5825	430.0314636	54.8377533
5826	430.136322	54.84882355
5827	430.2131348	54.85436249
5828	430.3162231	54.87926483
5829	430.3408508	54.8598938
5830	430.4421997	54.90416718
5831	430.4970093	54.91246796
5832	430.5500488	54.91523743
5833	430.8007507	54.92630005
5834	430.9721375	54.9733429
5835	430.9199829	54.9954834
5836	431.0204773	54.99824524
5837	431.1074524	55.02038574
5838	431.1311646	55.04251862
5839	431.1613159	55.0508194
5840	431.1812744	55.06188965
5841	431.2466126	55.04805756
5842	431.3203735	55.07572174
5843	431.4888306	55.07019043
5844	431.5079041	55.11446381
5845	431.5549927	55.1282959
5846	431.7110901	55.13936615
5847	431.7263184	55.16980743
5848	431.7878418	55.15873718
5849	432.0278931	55.19747925
5850	432.1102295	55.16150665
5851	432.3526611	55.19747925
5852	432.3950806	55.18917847
5853	432.3705444	55.2279129
5854	432.4243774	55.24728394
5855	432.5549927	55.23898315
5856	432.5219116	55.28048706
5857	432.6580505	55.29708862
5858	432.699646	55.29155731
5859	432.7941589	55.33306122
5860	432.974762	55.34966278
5861	433.1404419	55.34690094
5862	433.3041382	55.341362
5863	433.2520447	55.39670563
5864	433.4507446	55.37180328
5865	433.5830078	55.4188385
5866	433.6615295	55.39670563
5867	433.5631714	55.42713928
5868	433.6755676	55.41330719
5869	433.8543701	55.43267822
5870	433.7390747	55.44651031
5871	433.9234314	55.46588135
5872	433.8713379	55.52122498
5873	434.0349731	55.51292419
5874	434.1806641	55.5322876
5875	434.2345276	55.56272888
5876	434.3536377	55.53505707
5877	434.3858337	55.56826019
5878	434.4074402	55.57379913
5879	434.4197388	55.57656097
5880	434.8235169	55.55995941
5881	434.7316284	55.58763123
5882	434.9075012	55.61807251
5883	435.0710754	55.62360382
5884	435.1062012	55.65957642
5885	435.105011	55.66234589
5886	435.1307678	55.68170929
5887	435.2554016	55.70384979
5888	435.3603516	55.70661926
5889	435.5587463	55.70661926
5890	435.6078796	55.70384979
5891	435.7061768	55.77025604
5892	435.7591248	55.74812317
5893	435.8980103	55.76472473
5894	435.9717407	55.8034668
5895	436.0814209	55.78962708
5896	436.1144714	55.79516602
5897	436.2097778	55.81452942
5898	436.2513123	55.83943939
5899	436.3100891	55.82836914
5900	436.4346924	55.83390045
5901	436.5604858	55.88370514
5902	436.6511536	55.8588028
5903	436.8023071	55.86987305
5904	436.8598938	55.87540436
5905	436.8976135	55.90307617
5906	436.8531494	55.91967773
5907	437.055542	55.9362793
5908	437.1215515	55.95565033
5909	437.2774353	55.96395111
5910	437.2782898	55.98332214
5911	437.3578491	56.00269318
5912	437.4709778	56.02759552
5913	437.6694336	56.02759552
5914	437.5729981	56.03866577
5915	437.6627197	56.04696655
5916	437.8156128	56.04419708
5917	437.8451538	56.06079865
5918	437.9450684	56.06356812
5919	438.0801697	56.09123993
5920	438.04245	56.11614227
5921	438.2803955	56.10507202
5922	438.3248291	56.16041565
5923	438.3926392	56.12997437
5924	438.4712524	56.16318512
5925	438.6325378	56.16318512
5926	438.6203003	56.19085693
5927	438.7053528	56.21022034
5928	438.711731	56.21298981
5929	438.8733826	56.26279449
5930	438.960144	56.24066162
5931	439.0198059	56.25449371
5932	439.0828857	56.27939606
5933	439.2462769	56.26556396
5934	439.3350525	56.29600525
5935	439.4531555	56.284935
5936	439.6143799	56.32090759
5937	439.5708923	56.33473969
5938	439.6672669	56.38454437
5939	439.6473999	56.35964203
5940	439.8486939	56.39008331
5941	439.8881836	56.36794281
5942	440.0712891	56.39008331
5943	440.0146179	56.40115356
5944	440.092926	56.38454437
5945	440.1373901	56.41221619
5946	440.208374	56.45095825
5947	440.2655945	56.43435669
5948	440.4923096	56.48139191
5949	440.4770813	56.45372772
5950	440.6590271	56.4980011
5951	440.7101746	56.49523163
5952	440.7346802	56.53120422
5953	440.9084778	56.53673553
5954	440.9960938	56.55610657
5955	441.1669617	56.56717682
5956	441.2405396	56.58377838
5957	441.2972107	56.58100891
5958	441.4321289	56.59484863
5959	441.4650879	56.61421204
5960	441.5839539	56.61698151
5961	441.6046753	56.61421204
5962	441.6546326	56.65018463
5963	441.6660156	56.64742279
5964	441.7594605	56.68615723
5965	441.8470459	56.66402435
5966	441.9679565	56.69169617
5967	442.0516663	56.70552826
5968	442.1923828	56.72212982
5969	442.3129578	56.74427032
5970	442.3979492	56.74980164
5971	442.4647522	56.78023529
5972	442.6385193	56.79684448
5973	442.6186218	56.79130554
5974	442.6761475	56.83280945
5975	442.7561035	56.83280945
5976	442.8684998	56.8660202
5977	442.9589844	56.8438797
5978	443.1627197	56.8660202
5979	443.2278137	56.85771942
5980	443.3892212	56.87155151
5981	443.2523193	56.91305542
5982	443.341919	56.89092255
5983	443.4324036	56.95179749
5984	443.5079956	56.95179749
5985	443.6906433	56.97116852
5986	443.7700501	56.98223114
5987	443.8652039	56.99053955
5988	443.9302368	56.9794693
5989	444.064209	56.9794693
5990	444.1149292	56.98777008
5991	444.0613098	57.00437164
5992	444.1913757	57.02374268
5993	444.2328186	57.06247711
5994	444.3722839	57.05141449
5995	444.4694519	57.11228943
5996	444.5032959	57.10398865
5997	444.6984863	57.12059021
5998	444.7343445	57.09014893
5999	444.898346	57.15656281
6000	444.9236755	57.15379333
6001	444.9341431	57.16762543
6002	445.0001526	57.18146515
6003	445.1065979	57.1703949
6004	445.1838989	57.18976593
6005	445.2063599	57.20913696
6006	445.3554077	57.23403931
6007	445.4099121	57.2478714
6008	445.5324097	57.25064087
6009	445.6916504	57.26447296
6010	445.7200012	57.26171112
6011	445.8179932	57.28384399
6012	446.0611877	57.31981659
6013	446.0874023	57.3613205
6014	446.1186523	57.31704712
6015	446.1959534	57.35578918
6016	446.3285828	57.383461
6017	446.4493103	57.35855865
6018	446.5510864	57.38069153
6019	446.5878296	57.40006256
6020	446.8403626	57.40836334
6021	446.8872681	57.42773438
6022	446.9467468	57.41943359
6023	447.0021057	57.45263672
6024	447.1896057	57.45263672
6025	447.2094116	57.50521088
6026	447.075592	57.49137878
6027	447.1887207	57.50244141
6028	447.3487549	57.50521088
6029	447.340332	57.52458191
6030	447.482544	57.53565216
6031	447.5370483	57.55778503
6032	447.5530701	57.56885529
6033	447.881897	57.58822632
6034	447.9093323	57.62696075
6035	447.9440002	57.62973022
6036	448.085022	57.62696075
6037	448.1719055	57.66570282
6038	448.1934204	57.65463257
6039	448.1849976	57.68507385
6040	448.2461853	57.66846466
6041	448.3829041	57.69613647
6042	448.482544	57.70167542
6043	448.6273804	57.7099762
6044	448.6096191	57.7514801
6045	448.8054504	57.71550751
6046	448.8176575	57.7293396
6047	448.9927979	57.75978088
6048	449.0013123	57.77085114
6049	449.0003662	57.80128479
6050	449.1914978	57.79298401
6051	449.1291504	57.8289566
6052	449.2092896	57.83725739
6053	449.1763306	57.85662842
6054	449.2290955	57.8870697
6055	449.4371338	57.86769867
6056	449.5218811	57.88983154
6057	449.545166	57.87599945
6058	449.6451416	57.91473389
6059	449.7345276	57.93133545
6060	449.9312134	57.9424057
6061	450.1260376	57.96178436
6062	450.225647	57.95900726
6063	450.3293457	58.00328064
6064	450.314209	58.01712036
6065	450.4385681	58.00881958
6066	450.5267944	58.04755402
6067	450.5900574	58.07798767
6068	450.6642761	58.07246399
6069	450.7536926	58.03926086
6070	450.809845	58.1111908
6071	450.9992065	58.12226105
6072	451.1290588	58.14163971
6073	451.2071228	58.14717102
6074	451.3293457	58.15824127
6075	451.4752808	58.18315125
